<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
INTSSPX34215.PL,D,20200914,000000,34.6,34.6,34.6,34.6,70,0
INTSSPX34215.PL,D,20200921,000000,38.15,40.6,38.15,40.35,167,0
INTSSPX34215.PL,D,20200924,000000,42.45,42.45,42.1,42.1,175,0
INTSSPX34215.PL,D,20200925,000000,41.65,41.65,41.65,41.65,50,0
INTSSPX34215.PL,D,20200928,000000,38.65,38.65,38.65,38.65,9,0
INTSSPX34215.PL,D,20200929,000000,37.9,37.9,37.9,37.9,50,0
INTSSPX34215.PL,D,20201002,000000,37.55,37.55,37.55,37.55,50,0
INTSSPX34215.PL,D,20201015,000000,32.45,32.45,32.45,32.45,10,0
INTSSPX34215.PL,D,20201016,000000,30.65,30.65,30.65,30.65,10,0
